Username,Login_Date,Login_Time,Login_Hour,Day_Of_Week,Login_Status,Failed_Attempts,Login_Frequency,IP_Address,Device_Type,Browser,Label
82,2026-05-07,08:09:58,8,4,1,0,5,39.107.9.130,1,2,0
3,2026-05-27,03:48:54,3,6,1,8,10,95.5.222.32,1,0,1
35,2025-10-21,10:02:05,10,5,1,0,1,207.133.155.117,2,0,0
47,2026-04-14,20:31:40,20,5,1,0,1,210.104.141.233,0,1,0
41,2025-08-08,09:07:05,9,0,1,2,4,187.250.249.78,0,2,0
10,2026-01-12,01:57:51,1,1,0,3,8,62.172.125.119,0,2,1
55,2026-03-04,09:36:13,9,6,1,1,5,255.190.67.217,1,0,0
64,2025-10-01,20:51:05,20,6,1,2,3,163.241.15.8,1,0,0
22,2025-07-27,15:22:38,15,3,1,1,4,84.128.92.144,1,0,0
99,2026-01-25,11:53:41,11,3,1,1,2,207.157.134.190,1,1,0
30,2026-06-15,14:23:32,14,1,1,0,2,127.102.184.75,0,0,0
60,2026-04-29,01:30:06,1,6,0,6,15,143.230.106.125,1,0,1
0,2025-12-08,11:52:20,11,1,0,1,1,58.215.161.163,1,0,0
95,2025-11-21,09:08:07,9,0,1,0,1,142.177.200.36,1,2,0
18,2026-04-25,13:14:47,13,2,1,0,1,157.40.138.36,1,0,0
63,2025-09-11,19:41:22,19,4,1,0,4,235.113.8.77,2,2,0
34,2026-05-29,16:52:48,16,0,1,2,4,238.105.187.34,1,0,0
99,2025-07-29,14:28:28,14,5,1,2,4,29.30.121.1,1,2,0
51,2026-03-03,19:34:42,19,5,1,2,3,91.208.173.226,0,2,0
53,2025-12-31,01:56:40,1,6,0,6,14,1.180.140.84,2,2,1
84,2026-02-07,19:07:14,19,2,1,2,2,248.181.239.136,1,0,0
35,2026-04-26,11:21:34,11,3,1,0,1,118.30.229.8,2,0,0
2,2026-03-02,03:40:32,3,1,1,10,16,235.156.213.37,2,2,1
78,2026-03-06,14:48:46,14,0,1,0,1,129.231.190.170,0,2,0
98,2026-01-29,16:44:45,16,4,1,0,3,20.91.25.103,0,1,0
76,2026-05-16,19:06:12,19,2,1,0,1,99.130.26.57,0,2,0
12,2025-10-11,13:44:34,13,2,1,2,4,210.161.58.195,0,0,0
9,2025-12-26,10:38:27,10,0,1,1,2,39.194.69.131,2,0,0
24,2026-02-26,09:31:38,9,4,1,0,3,75.132.88.147,0,0,0
49,2026-01-11,18:05:59,18,3,1,1,3,222.236.54.170,0,0,0
61,2026-02-26,23:28:35,23,4,0,9,13,156.111.202.196,0,0,1
33,2025-12-11,13:46:48,13,4,1,0,3,229.255.235.184,2,1,0
48,2026-06-13,17:41:40,17,2,1,0,1,189.151.178.43,0,0,0
86,2025-09-06,15:28:19,15,2,0,0,3,162.229.139.206,2,1,0
1,2026-02-24,12:04:23,12,5,1,0,3,111.255.100.251,1,1,0
96,2026-04-28,16:54:49,16,5,1,2,5,142.246.92.14,1,0,0
19,2026-04-04,20:17:25,20,2,1,1,4,176.95.245.53,0,2,0
12,2025-11-02,18:27:06,18,3,1,2,3,58.169.218.167,2,0,0
35,2026-02-20,09:45:35,9,0,1,0,5,11.161.142.174,2,0,0
2,2026-05-06,18:23:54,18,6,1,0,3,233.191.17.171,0,1,0
33,2026-06-05,17:14:40,17,0,1,0,4,21.9.42.209,1,0,0
56,2026-06-07,04:47:00,4,3,0,4,12,198.152.197.74,1,1,1
23,2026-06-10,12:36:34,12,6,1,0,1,34.94.52.58,0,2,0
34,2026-07-01,14:39:36,14,6,1,1,4,153.16.121.106,1,0,0
21,2025-12-08,23:23:34,23,1,0,8,20,34.172.177.189,0,1,1
28,2025-11-22,19:41:24,19,2,1,1,3,117.86.107.1,0,0,0
57,2026-03-15,01:27:09,1,3,1,10,14,198.192.247.198,0,1,1
26,2026-01-26,20:59:57,20,1,1,0,2,149.71.36.71,0,1,0
71,2026-03-19,22:52:38,22,4,0,10,14,89.103.215.88,0,1,1
99,2025-12-05,11:07:39,11,0,1,0,2,130.92.225.207,2,1,0
55,2025-09-09,20:03:45,20,5,1,0,5,36.106.18.13,1,0,0
79,2026-07-16,13:46:38,13,4,1,1,4,255.223.42.227,0,2,0
95,2026-03-29,15:02:48,15,3,1,1,4,242.95.140.81,0,0,0
98,2026-03-25,18:39:49,18,6,0,2,2,108.128.174.125,2,1,0
52,2025-11-08,15:23:03,15,2,1,0,1,218.125.6.19,1,2,0
37,2026-04-06,03:52:59,3,1,0,6,7,55.75.134.162,1,2,1
54,2025-11-09,10:02:47,10,3,1,1,1,6.205.137.131,0,2,0
22,2026-06-28,12:18:26,12,3,1,1,1,166.61.128.46,0,2,0
97,2026-04-27,09:48:36,9,1,1,1,4,225.144.195.24,1,1,0
5,2025-10-25,13:31:50,13,2,1,1,5,39.193.174.74,2,1,0
96,2025-08-10,18:57:49,18,3,1,1,2,155.209.47.226,0,1,0
71,2026-03-27,13:42:39,13,0,1,1,3,117.71.93.120,2,2,0
78,2026-06-14,12:14:21,12,3,1,2,3,76.205.111.166,2,2,0
83,2025-11-19,17:12:25,17,6,1,0,5,14.91.157.46,2,1,0
51,2025-10-18,08:07:24,8,2,1,2,5,177.93.222.150,0,1,0
50,2026-07-14,15:11:24,15,5,0,2,2,228.234.128.168,1,2,0
20,2025-09-12,10:08:05,10,0,1,2,3,104.81.71.143,0,1,0
62,2025-11-21,15:41:21,15,0,1,2,2,248.51.181.223,1,2,0
14,2025-08-03,19:39:18,19,3,1,1,1,238.185.204.40,1,2,0
15,2026-03-21,12:09:20,12,2,1,0,4,225.6.179.132,2,1,0
18,2026-05-21,04:27:39,4,4,0,4,8,198.9.185.254,0,2,1
0,2026-04-24,11:15:18,11,0,1,1,2,65.11.234.5,1,2,0
48,2026-02-03,14:36:41,14,5,1,2,5,161.236.189.31,2,1,0
68,2026-07-07,08:20:12,8,5,0,2,5,59.45.134.14,1,1,0
97,2025-11-15,08:19:29,8,2,1,0,3,64.227.86.78,0,2,0
29,2025-10-01,19:19:16,19,6,1,0,3,219.113.214.179,2,2,0
38,2025-08-17,11:04:14,11,3,1,2,3,65.101.152.145,0,1,0
5,2026-05-14,09:47:38,9,4,1,0,4,245.165.133.134,0,0,0
27,2025-12-08,13:21:06,13,1,1,0,2,4.21.151.102,0,0,0
43,2025-12-02,15:39:36,15,5,1,1,3,94.14.77.59,0,1,0
7,2025-12-06,09:19:40,9,2,0,1,4,10.155.102.128,0,2,0
91,2025-12-22,19:56:29,19,1,1,2,2,222.29.238.165,2,1,0
60,2026-05-07,18:28:15,18,4,0,0,1,132.87.89.207,0,1,0
79,2025-12-29,20:24:23,20,1,1,1,2,108.235.248.246,1,0,0
79,2026-02-11,19:10:34,19,6,1,1,3,170.178.111.83,2,0,0
44,2025-08-21,04:03:13,4,4,0,4,8,199.120.220.236,2,1,1
6,2025-12-22,11:31:35,11,1,1,2,1,241.66.87.139,2,2,0
17,2026-06-04,03:03:02,3,4,1,9,13,35.238.96.33,2,0,1
83,2026-01-25,13:10:37,13,3,1,1,2,160.126.132.189,2,2,0
45,2026-02-11,14:02:08,14,6,1,1,3,72.84.235.167,2,0,0
37,2025-10-05,08:20:32,8,3,1,2,2,68.143.74.221,0,0,0
69,2026-04-06,17:43:49,17,1,1,0,3,193.14.157.195,0,1,0
12,2025-11-26,18:36:49,18,6,1,0,4,11.150.133.205,1,2,0
73,2025-12-17,14:30:47,14,6,1,1,3,32.89.117.114,1,2,0
97,2025-12-20,08:15:39,8,2,1,0,3,9.241.82.98,0,0,0
75,2025-08-15,15:42:38,15,0,0,0,2,251.169.120.80,2,1,0
92,2026-06-13,09:02:06,9,2,1,0,2,169.135.205.168,2,2,0
38,2025-08-29,09:47:34,9,0,1,2,1,149.146.206.213,0,2,0
78,2026-07-20,14:08:18,14,1,0,1,2,225.60.14.45,1,0,0
29,2025-08-19,19:46:39,19,5,1,2,1,143.241.124.64,2,1,0
93,2025-08-08,02:42:21,2,0,1,4,8,124.184.121.180,2,0,1
25,2026-04-04,13:54:50,13,2,1,1,4,136.190.146.65,0,1,0
85,2025-09-22,01:50:48,1,1,1,7,8,117.163.32.166,0,0,1
60,2026-02-11,13:32:07,13,6,1,0,2,236.232.127.169,2,2,0
38,2026-04-26,02:21:44,2,3,1,10,12,81.117.48.32,2,0,1
4,2026-02-19,14:33:41,14,4,1,1,3,177.75.59.230,2,2,0
60,2025-10-21,17:01:43,17,5,1,1,3,196.234.106.210,2,0,0
98,2026-02-03,23:10:16,23,5,1,10,10,54.121.151.68,1,1,1
97,2025-08-16,11:34:35,11,2,1,0,2,86.94.215.204,2,2,0
15,2026-05-22,19:17:40,19,0,1,1,1,246.172.31.146,2,0,0
41,2025-10-21,03:48:32,3,5,1,8,18,182.100.13.242,0,2,1
85,2026-05-12,13:54:59,13,5,1,0,1,187.18.177.4,1,1,0
3,2026-03-18,00:21:29,0,6,0,5,16,67.167.213.164,1,2,1
6,2026-04-01,11:24:22,11,6,1,0,2,236.247.197.4,2,1,0
71,2025-09-27,08:47:56,8,2,1,2,3,218.170.191.139,2,1,0
57,2025-08-25,18:56:46,18,1,0,1,4,91.68.116.231,0,2,0
76,2026-01-30,18:46:35,18,0,1,1,5,146.59.149.94,0,0,0
81,2025-08-23,20:02:10,20,2,1,0,1,73.133.85.255,0,2,0
34,2026-07-24,20:25:30,20,0,0,1,5,204.139.198.52,2,1,0
95,2025-10-01,15:29:20,15,6,1,1,5,90.112.146.120,0,1,0
23,2026-02-01,20:27:47,20,3,1,2,5,159.245.206.147,0,0,0
0,2025-09-29,09:21:06,9,1,1,2,1,99.144.84.93,0,2,0
64,2026-03-22,01:20:13,1,3,0,9,17,156.45.198.104,0,2,1
21,2026-03-29,01:38:17,1,3,1,5,13,175.170.109.212,0,2,1
7,2025-09-01,16:38:00,16,1,1,0,5,21.89.206.95,0,1,0
81,2026-03-10,18:14:38,18,5,1,0,4,198.142.227.170,1,2,0
23,2025-09-06,11:09:44,11,2,1,1,3,117.202.78.166,0,1,0
16,2025-10-05,13:56:09,13,3,1,2,2,82.151.167.185,2,1,0
46,2025-09-21,19:10:05,19,3,1,0,3,211.14.29.81,1,0,0
28,2025-11-26,16:44:53,16,6,1,1,3,97.177.144.58,2,0,0
62,2026-03-16,22:59:48,22,1,0,10,17,183.121.142.100,2,0,1
74,2025-08-20,13:56:31,13,6,1,1,4,15.22.171.246,1,1,0
39,2025-07-27,14:12:10,14,3,1,0,3,99.114.48.32,0,1,0
92,2026-06-08,19:00:00,19,1,1,0,4,188.86.52.7,0,0,0
17,2026-03-29,10:59:38,10,3,0,0,4,148.16.31.230,2,2,0
94,2025-11-16,10:11:35,10,3,1,2,1,161.241.121.124,0,1,0
90,2026-07-05,11:23:23,11,3,1,0,1,245.211.22.93,2,2,0
59,2026-04-09,17:50:43,17,4,1,0,5,64.136.61.65,2,1,0
88,2026-06-17,17:57:26,17,6,1,0,1,144.28.52.84,1,0,0
88,2025-09-25,03:26:37,3,4,1,8,8,219.174.253.33,2,0,1
97,2026-04-03,13:20:35,13,0,1,1,3,14.143.94.176,0,2,0
89,2026-07-17,18:36:36,18,0,1,1,3,244.62.26.240,1,0,0
94,2025-12-14,11:24:03,11,3,1,2,2,71.30.99.76,2,0,0
58,2026-03-11,10:16:49,10,6,1,2,5,41.171.47.27,2,0,0
64,2026-04-25,10:50:40,10,2,1,1,3,236.96.147.124,2,0,0
67,2026-05-01,15:46:49,15,0,1,1,5,71.172.165.48,1,1,0
99,2025-11-03,17:19:48,17,1,1,2,3,30.208.155.81,0,1,0
17,2026-01-29,14:01:18,14,4,1,0,4,96.119.41.180,1,0,0
17,2025-08-15,15:14:04,15,0,1,2,5,93.156.150.136,2,1,0
79,2026-02-17,20:14:11,20,5,1,0,4,116.168.152.198,1,0,0
27,2026-02-10,18:58:57,18,5,1,0,4,16.24.113.105,2,0,0
95,2025-12-10,12:06:03,12,6,1,0,5,114.251.187.183,0,2,0
29,2025-10-13,11:55:43,11,1,1,1,3,238.127.82.160,0,0,0
44,2026-01-06,16:47:39,16,5,1,0,2,203.217.219.58,0,1,0
64,2025-10-13,10:44:07,10,1,1,2,5,225.173.157.207,2,0,0
40,2025-12-03,12:30:43,12,6,1,0,2,7.128.74.67,1,1,0
15,2026-05-06,10:34:19,10,6,1,1,5,90.26.94.18,1,2,0
75,2026-04-03,00:13:12,0,0,0,8,15,243.13.38.185,1,1,1
98,2025-12-01,12:17:48,12,1,1,2,3,45.44.175.123,1,1,0
18,2026-04-11,17:41:06,17,2,1,0,1,97.60.211.188,0,0,0
53,2026-01-10,15:47:39,15,2,1,2,2,56.180.32.195,1,1,0
27,2025-12-20,18:59:06,18,2,1,2,3,87.75.42.122,0,0,0
53,2025-09-28,16:04:01,16,3,1,1,3,140.186.100.242,2,0,0
28,2025-07-25,18:20:41,18,0,1,2,4,7.210.194.207,2,1,0
88,2026-06-25,22:35:22,22,4,0,3,15,54.2.155.218,0,1,1
37,2025-12-05,16:51:26,16,0,1,0,1,164.209.15.3,0,0,0
36,2025-11-27,22:57:14,22,4,0,5,6,137.91.29.49,2,0,1
85,2025-11-01,19:58:05,19,2,1,2,1,154.230.236.237,1,0,0
59,2026-07-06,11:08:09,11,1,1,1,5,63.136.61.161,0,0,0
92,2025-08-19,20:32:30,20,5,1,1,3,171.182.222.241,1,1,0
27,2025-10-12,00:14:52,0,3,0,9,12,25.85.88.224,1,2,1
73,2025-11-11,17:57:44,17,5,1,1,4,4.103.67.107,1,0,0
67,2025-09-16,17:20:35,17,5,1,2,1,14.87.140.115,0,2,0
47,2025-08-09,11:36:09,11,2,1,0,2,202.62.74.152,0,2,0
99,2026-04-06,03:24:54,3,1,0,3,13,119.93.19.119,1,0,1
95,2025-09-30,19:12:57,19,5,1,1,5,28.112.222.81,2,2,0
58,2026-04-20,20:07:47,20,1,1,2,2,90.211.250.105,1,1,0
44,2026-04-03,20:01:42,20,0,1,2,1,100.126.3.75,2,0,0
91,2026-06-14,20:07:40,20,3,1,0,1,2.198.202.154,0,1,0
95,2026-06-24,20:18:26,20,6,1,2,5,10.229.30.240,2,1,0
5,2026-01-04,11:11:00,11,3,1,0,5,109.43.45.223,0,1,0
23,2025-09-26,14:27:00,14,0,1,0,1,164.146.55.235,2,1,0
60,2026-05-17,13:57:05,13,3,1,2,2,253.27.101.48,1,2,0
83,2025-12-10,19:11:58,19,6,1,1,5,39.150.227.29,2,0,0
38,2026-05-07,17:12:43,17,4,1,0,2,205.75.140.104,2,2,0
85,2026-01-24,19:07:27,19,2,1,1,2,153.243.30.254,0,0,0
66,2026-01-07,16:19:07,16,6,0,2,5,55.49.237.218,0,0,0
10,2025-11-02,20:23:58,20,3,1,1,1,23.189.195.147,1,2,0
81,2026-04-25,20:20:50,20,2,1,0,3,180.253.172.81,2,0,0
4,2026-03-03,14:38:46,14,5,1,2,4,150.17.109.178,2,2,0
15,2025-12-26,12:58:55,12,0,1,0,3,12.252.20.181,1,0,0
70,2025-08-19,17:36:44,17,5,1,1,5,253.250.115.73,0,2,0
72,2026-01-13,15:30:24,15,5,1,1,4,157.148.208.155,1,0,0
3,2026-01-08,11:57:31,11,4,1,0,3,15.144.180.48,1,2,0
32,2026-06-09,08:03:38,8,5,1,0,1,137.145.9.144,1,1,0
74,2025-12-14,11:45:18,11,3,1,0,2,219.132.87.2,2,2,0
22,2026-04-13,12:33:11,12,1,1,2,3,49.218.39.106,0,1,0
19,2026-03-01,17:20:59,17,3,0,0,3,58.41.191.85,0,0,0
92,2025-10-19,11:45:19,11,3,1,0,3,52.7.136.220,1,1,0
48,2025-12-25,11:53:34,11,4,1,0,1,56.137.54.4,0,1,0
36,2026-05-21,15:55:10,15,4,1,2,1,173.142.188.51,0,0,0
49,2025-10-29,18:47:19,18,6,1,0,3,115.9.127.4,2,1,0
43,2026-07-25,18:10:25,18,2,1,2,3,146.100.175.219,1,2,0
69,2026-05-15,17:01:54,17,0,1,0,2,68.27.59.152,0,2,0
97,2026-03-02,17:38:54,17,1,1,0,1,127.163.211.217,2,1,0
65,2026-03-18,11:21:29,11,6,1,0,1,96.21.25.207,0,2,0
81,2026-04-21,15:05:49,15,5,1,0,4,121.236.2.107,1,2,0
65,2026-02-27,19:53:49,19,0,1,2,4,142.226.182.159,2,0,0
51,2026-01-04,09:16:37,9,3,1,0,4,76.236.17.233,2,2,0
55,2026-01-10,17:51:06,17,2,1,1,2,174.23.218.84,2,1,0
13,2026-06-15,04:48:06,4,1,0,5,16,59.120.92.87,2,0,1
43,2026-02-21,12:30:02,12,2,1,0,5,86.253.227.65,2,1,0
87,2026-07-17,08:39:01,8,0,1,0,5,151.75.103.58,0,2,0
22,2026-05-23,16:19:05,16,2,1,0,1,29.40.47.46,2,1,0
2,2025-08-31,10:43:42,10,3,1,1,1,89.138.30.74,2,2,0
24,2026-04-05,16:33:10,16,3,1,1,5,178.124.38.154,0,2,0
96,2025-10-30,19:28:05,19,4,1,1,1,136.254.228.222,0,1,0
