Username,Login_Hour,Day_Of_Week,Login_Status,Failed_Attempts,Login_Frequency,IP_Address,Device_Type,Browser,Label,Month,Day,Is_Weekend,Time_Period,High_Failed_Attempts
64,10,2,1,1,3,236.96.147.124,2,0,0,4,25,1,2,0
67,15,0,1,1,5,71.172.165.48,1,1,0,5,1,0,0,0
99,17,1,1,2,3,30.208.155.81,0,1,0,11,3,0,1,0
17,14,4,1,0,4,96.119.41.180,1,0,0,1,29,0,0,0
17,15,0,1,2,5,93.156.150.136,2,1,0,8,15,0,0,0
79,20,5,1,0,4,116.168.152.198,1,0,0,2,17,0,1,0
27,18,5,1,0,4,16.24.113.105,2,0,0,2,10,0,1,0
95,12,6,1,0,5,114.251.187.183,0,2,0,12,10,0,0,0
29,11,1,1,1,3,238.127.82.160,0,0,0,10,13,0,2,0
44,16,5,1,0,2,203.217.219.58,0,1,0,1,6,0,0,0
64,10,1,1,2,5,225.173.157.207,2,0,0,10,13,0,2,0
40,12,6,1,0,2,7.128.74.67,1,1,0,12,3,0,0,0
15,10,6,1,1,5,90.26.94.18,1,2,0,5,6,0,2,0
75,0,0,0,8,15,243.13.38.185,1,1,1,4,3,0,3,1
98,12,1,1,2,3,45.44.175.123,1,1,0,12,1,0,0,0
18,17,2,1,0,1,97.60.211.188,0,0,0,4,11,1,1,0
53,15,2,1,2,2,56.180.32.195,1,1,0,1,10,1,0,0
27,18,2,1,2,3,87.75.42.122,0,0,0,12,20,1,1,0
53,16,3,1,1,3,140.186.100.242,2,0,0,9,28,1,0,0
28,18,0,1,2,4,7.210.194.207,2,1,0,7,25,0,1,0
88,22,4,0,3,15,54.2.155.218,0,1,1,6,25,0,3,1
37,16,0,1,0,1,164.209.15.3,0,0,0,12,5,0,0,0
36,22,4,0,5,6,137.91.29.49,2,0,1,11,27,0,3,1
85,19,2,1,2,1,154.230.236.237,1,0,0,11,1,1,1,0
59,11,1,1,1,5,63.136.61.161,0,0,0,7,6,0,2,0
92,20,5,1,1,3,171.182.222.241,1,1,0,8,19,0,1,0
27,0,3,0,9,12,25.85.88.224,1,2,1,10,12,1,3,1
73,17,5,1,1,4,4.103.67.107,1,0,0,11,11,0,1,0
67,17,5,1,2,1,14.87.140.115,0,2,0,9,16,0,1,0
47,11,2,1,0,2,202.62.74.152,0,2,0,8,9,1,2,0
99,3,1,0,3,13,119.93.19.119,1,0,1,4,6,0,3,1
95,19,5,1,1,5,28.112.222.81,2,2,0,9,30,0,1,0
58,20,1,1,2,2,90.211.250.105,1,1,0,4,20,0,1,0
44,20,0,1,2,1,100.126.3.75,2,0,0,4,3,0,1,0
91,20,3,1,0,1,2.198.202.154,0,1,0,6,14,1,1,0
95,20,6,1,2,5,10.229.30.240,2,1,0,6,24,0,1,0
5,11,3,1,0,5,109.43.45.223,0,1,0,1,4,1,2,0
23,14,0,1,0,1,164.146.55.235,2,1,0,9,26,0,0,0
60,13,3,1,2,2,253.27.101.48,1,2,0,5,17,1,0,0
83,19,6,1,1,5,39.150.227.29,2,0,0,12,10,0,1,0
38,17,4,1,0,2,205.75.140.104,2,2,0,5,7,0,1,0
85,19,2,1,1,2,153.243.30.254,0,0,0,1,24,1,1,0
66,16,6,0,2,5,55.49.237.218,0,0,0,1,7,0,0,0
10,20,3,1,1,1,23.189.195.147,1,2,0,11,2,1,1,0
81,20,2,1,0,3,180.253.172.81,2,0,0,4,25,1,1,0
4,14,5,1,2,4,150.17.109.178,2,2,0,3,3,0,0,0
15,12,0,1,0,3,12.252.20.181,1,0,0,12,26,0,0,0
70,17,5,1,1,5,253.250.115.73,0,2,0,8,19,0,1,0
72,15,5,1,1,4,157.148.208.155,1,0,0,1,13,0,0,0
3,11,4,1,0,3,15.144.180.48,1,2,0,1,8,0,2,0
32,8,5,1,0,1,137.145.9.144,1,1,0,6,9,0,2,0
74,11,3,1,0,2,219.132.87.2,2,2,0,12,14,1,2,0
22,12,1,1,2,3,49.218.39.106,0,1,0,4,13,0,0,0
19,17,3,0,0,3,58.41.191.85,0,0,0,3,1,1,1,0
92,11,3,1,0,3,52.7.136.220,1,1,0,10,19,1,2,0
48,11,4,1,0,1,56.137.54.4,0,1,0,12,25,0,2,0
36,15,4,1,2,1,173.142.188.51,0,0,0,5,21,0,0,0
49,18,6,1,0,3,115.9.127.4,2,1,0,10,29,0,1,0
43,18,2,1,2,3,146.100.175.219,1,2,0,7,25,1,1,0
69,17,0,1,0,2,68.27.59.152,0,2,0,5,15,0,1,0
97,17,1,1,0,1,127.163.211.217,2,1,0,3,2,0,1,0
65,11,6,1,0,1,96.21.25.207,0,2,0,3,18,0,2,0
81,15,5,1,0,4,121.236.2.107,1,2,0,4,21,0,0,0
65,19,0,1,2,4,142.226.182.159,2,0,0,2,27,0,1,0
51,9,3,1,0,4,76.236.17.233,2,2,0,1,4,1,2,0
55,17,2,1,1,2,174.23.218.84,2,1,0,1,10,1,1,0
13,4,1,0,5,16,59.120.92.87,2,0,1,6,15,0,3,1
43,12,2,1,0,5,86.253.227.65,2,1,0,2,21,1,0,0
87,8,0,1,0,5,151.75.103.58,0,2,0,7,17,0,2,0
22,16,2,1,0,1,29.40.47.46,2,1,0,5,23,1,0,0
2,10,3,1,1,1,89.138.30.74,2,2,0,8,31,1,2,0
24,16,3,1,1,5,178.124.38.154,0,2,0,4,5,1,0,0
96,19,4,1,1,1,136.254.228.222,0,1,0,10,30,0,1,0
